id,title,budget,genres,cast,revenue
52,Mock Movie 52,72039074.1195726,"[{""id"": 58, ""name"": ""Drama""}]","[{""name"": ""Actor 148"", ""character"": ""Character 78""}, {""name"": ""Actor 76"", ""character"": ""Character 96""}, {""name"": ""Actor 6"", ""character"": ""Character 64""}, {""name"": ""Actor 102"", ""character"": ""Character 37""}, {""name"": ""Actor 71"", ""character"": ""Character 100""}, {""name"": ""Actor 3"", ""character"": ""Character 30""}, {""name"": ""Actor 145"", ""character"": ""Character 78""}, {""name"": ""Actor 13"", ""character"": ""Character 46""}]",328062621.97851026
53,Mock Movie 53,51506288.83808896,"[{""id"": 49, ""name"": ""Comedy""}, {""id"": 66, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Action""}]","[{""name"": ""Actor 34"", ""character"": ""Character 47""}, {""name"": ""Actor 24"", ""character"": ""Character 68""}, {""name"": ""Actor 76"", ""character"": ""Character 65""}, {""name"": ""Actor 84"", ""character"": ""Character 35""}, {""name"": ""Actor 107"", ""character"": ""Character 22""}, {""name"": ""Actor 45"", ""character"": ""Character 33""}, {""name"": ""Actor 52"", ""character"": ""Character 62""}, {""name"": ""Actor 139"", ""character"": ""Character 38""}]",124076910.12254025
54,Mock Movie 54,43397714.22718141,"[{""id"": 19, ""name"": ""Thriller""}]","[{""name"": ""Actor 58"", ""character"": ""Character 51""}, {""name"": ""Actor 102"", ""character"": ""Character 2""}, {""name"": ""Actor 143"", ""character"": ""Character 34""}, {""name"": ""Actor 94"", ""character"": ""Character 69""}, {""name"": ""Actor 24"", ""character"": ""Character 16""}]",185233274.0881895
55,Mock Movie 55,73902574.66865112,"[{""id"": 23, ""name"": ""Animation""}, {""id"": 96, ""name"": ""Romance""}, {""id"": 39, ""name"": ""Horror""}]","[{""name"": ""Actor 7"", ""character"": ""Character 6""}, {""name"": ""Actor 144"", ""character"": ""Character 5""}, {""name"": ""Actor 84"", ""character"": ""Character 39""}, {""name"": ""Actor 57"", ""character"": ""Character 64""}, {""name"": ""Actor 17"", ""character"": ""Character 15""}, {""name"": ""Actor 119"", ""character"": ""Character 13""}, {""name"": ""Actor 78"", ""character"": ""Character 31""}, {""name"": ""Actor 105"", ""character"": ""Character 69""}, {""name"": ""Actor 30"", ""character"": ""Character 18""}, {""name"": ""Actor 36"", ""character"": ""Character 50""}]",355112730.50570506
56,Mock Movie 56,15428141.714292668,"[{""id"": 22, ""name"": ""Animation""}, {""id"": 72, ""name"": ""Comedy""}, {""id"": 88, ""name"": ""Romance""}, {""id"": 62, ""name"": ""Horror""}]","[{""name"": ""Actor 9"", ""character"": ""Character 88""}, {""name"": ""Actor 95"", ""character"": ""Character 48""}, {""name"": ""Actor 56"", ""character"": ""Character 70""}, {""name"": ""Actor 114"", ""character"": ""Character 83""}, {""name"": ""Actor 61"", ""character"": ""Character 46""}, {""name"": ""Actor 93"", ""character"": ""Character 8""}, {""name"": ""Actor 26"", ""character"": ""Character 51""}]",33419724.988176633
57,Mock Movie 57,28531824.869078115,"[{""id"": 52, ""name"": ""Adventure""}, {""id"": 41, ""name"": ""Drama""}, {""id"": 26, ""name"": ""Action""}, {""id"": 82, ""name"": ""Thriller""}]","[{""name"": ""Actor 18"", ""character"": ""Character 100""}, {""name"": ""Actor 142"", ""character"": ""Character 19""}, {""name"": ""Actor 54"", ""character"": ""Character 77""}, {""name"": ""Actor 56"", ""character"": ""Character 1""}, {""name"": ""Actor 60"", ""character"": ""Character 36""}, {""name"": ""Actor 85"", ""character"": ""Character 19""}]",97664710.3404942
58,Mock Movie 58,50364209.69726016,"[{""id"": 26, ""name"": ""Adventure""}, {""id"": 11, ""name"": ""Action""}]","[{""name"": ""Actor 61"", ""character"": ""Character 68""}, {""name"": ""Actor 83"", ""character"": ""Character 15""}, {""name"": ""Actor 5"", ""character"": ""Character 96""}, {""name"": ""Actor 45"", ""character"": ""Character 9""}, {""name"": ""Actor 68"", ""character"": ""Character 61""}, {""name"": ""Actor 14"", ""character"": ""Character 58""}, {""name"": ""Actor 33"", ""character"": ""Character 100""}, {""name"": ""Actor 108"", ""character"": ""Character 47""}]",97022524.95247364
59,Mock Movie 59,49136934.526296124,"[{""id"": 94, ""name"": ""Animation""}, {""id"": 76, ""name"": ""Action""}]","[{""name"": ""Actor 118"", ""character"": ""Character 63""}, {""name"": ""Actor 8"", ""character"": ""Character 92""}, {""name"": ""Actor 16"", ""character"": ""Character 57""}, {""name"": ""Actor 123"", ""character"": ""Character 10""}, {""name"": ""Actor 103"", ""character"": ""Character 11""}, {""name"": ""Actor 110"", ""character"": ""Character 42""}, {""name"": ""Actor 28"", ""character"": ""Character 78""}]",188727091.3116602
60,Mock Movie 60,1000000.0,"[{""id"": 68, ""name"": ""Romance""}, {""id"": 74, ""name"": ""Fantasy""}, {""id"": 87, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 26"", ""character"": ""Character 59""}, {""name"": ""Actor 30"", ""character"": ""Character 52""}, {""name"": ""Actor 142"", ""character"": ""Character 54""}, {""name"": ""Actor 56"", ""character"": ""Character 94""}, {""name"": ""Actor 111"", ""character"": ""Character 13""}, {""name"": ""Actor 116"", ""character"": ""Character 41""}, {""name"": ""Actor 59"", ""character"": ""Character 55""}, {""name"": ""Actor 106"", ""character"": ""Character 41""}, {""name"": ""Actor 87"", ""character"": ""Character 86""}]",2055488.3958679948
61,Mock Movie 61,25277413.703212433,"[{""id"": 65, ""name"": ""Adventure""}, {""id"": 22, ""name"": ""Animation""}, {""id"": 57, ""name"": ""Fantasy""}, {""id"": 26, ""name"": ""Action""}]","[{""name"": ""Actor 144"", ""character"": ""Character 53""}, {""name"": ""Actor 85"", ""character"": ""Character 46""}, {""name"": ""Actor 32"", ""character"": ""Character 86""}]",75400949.06365296
62,Mock Movie 62,34355000.09168968,"[{""id"": 86, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 91"", ""character"": ""Character 29""}, {""name"": ""Actor 27"", ""character"": ""Character 14""}, {""name"": ""Actor 148"", ""character"": ""Character 45""}, {""name"": ""Actor 130"", ""character"": ""Character 72""}, {""name"": ""Actor 55"", ""character"": ""Character 48""}, {""name"": ""Actor 40"", ""character"": ""Character 15""}, {""name"": ""Actor 124"", ""character"": ""Character 98""}]",122695597.20543563
63,Mock Movie 63,54141779.98850884,"[{""id"": 94, ""name"": ""Fantasy""}, {""id"": 98, ""name"": ""Animation""}, {""id"": 44, ""name"": ""Action""}, {""id"": 13, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 70"", ""character"": ""Character 24""}, {""name"": ""Actor 80"", ""character"": ""Character 19""}, {""name"": ""Actor 87"", ""character"": ""Character 73""}, {""name"": ""Actor 90"", ""character"": ""Character 85""}, {""name"": ""Actor 2"", ""character"": ""Character 52""}]",263750167.61568186
64,Mock Movie 64,49014263.67529675,"[{""id"": 77, ""name"": ""Adventure""}]","[{""name"": ""Actor 97"", ""character"": ""Character 40""}, {""name"": ""Actor 108"", ""character"": ""Character 93""}, {""name"": ""Actor 117"", ""character"": ""Character 42""}, {""name"": ""Actor 88"", ""character"": ""Character 100""}, {""name"": ""Actor 41"", ""character"": ""Character 73""}, {""name"": ""Actor 95"", ""character"": ""Character 77""}]",238076969.2642573
65,Mock Movie 65,37394392.94818415,"[{""id"": 96, ""name"": ""Animation""}, {""id"": 20, ""name"": ""Action""}]","[{""name"": ""Actor 114"", ""character"": ""Character 15""}, {""name"": ""Actor 109"", ""character"": ""Character 45""}, {""name"": ""Actor 125"", ""character"": ""Character 56""}, {""name"": ""Actor 107"", ""character"": ""Character 15""}, {""name"": ""Actor 70"", ""character"": ""Character 37""}, {""name"": ""Actor 56"", ""character"": ""Character 87""}, {""name"": ""Actor 132"", ""character"": ""Character 87""}]",99348403.22037359
66,Mock Movie 66,1000000.0,"[{""id"": 86, ""name"": ""Action""}, {""id"": 17, ""name"": ""Drama""}, {""id"": 10, ""name"": ""Romance""}]","[{""name"": ""Actor 78"", ""character"": ""Character 16""}, {""name"": ""Actor 55"", ""character"": ""Character 1""}, {""name"": ""Actor 36"", ""character"": ""Character 64""}, {""name"": ""Actor 66"", ""character"": ""Character 96""}, {""name"": ""Actor 75"", ""character"": ""Character 56""}, {""name"": ""Actor 84"", ""character"": ""Character 23""}]",2782393.878634377
67,Mock Movie 67,39072014.35927741,"[{""id"": 95, ""name"": ""Fantasy""}, {""id"": 55, ""name"": ""Animation""}]","[{""name"": ""Actor 102"", ""character"": ""Character 59""}, {""name"": ""Actor 11"", ""character"": ""Character 10""}, {""name"": ""Actor 112"", ""character"": ""Character 41""}, {""name"": ""Actor 5"", ""character"": ""Character 74""}]",60177559.982472
68,Mock Movie 68,42108057.34793592,"[{""id"": 51, ""name"": ""Science Fiction""}, {""id"": 31, ""name"": ""Adventure""}, {""id"": 89, ""name"": ""Romance""}, {""id"": 68, ""name"": ""Action""}]","[{""name"": ""Actor 23"", ""character"": ""Character 40""}, {""name"": ""Actor 112"", ""character"": ""Character 96""}, {""name"": ""Actor 28"", ""character"": ""Character 44""}, {""name"": ""Actor 63"", ""character"": ""Character 29""}, {""name"": ""Actor 103"", ""character"": ""Character 43""}, {""name"": ""Actor 135"", ""character"": ""Character 100""}, {""name"": ""Actor 21"", ""character"": ""Character 22""}, {""name"": ""Actor 102"", ""character"": ""Character 10""}]",96664067.22803721
69,Mock Movie 69,126213473.93698502,"[{""id"": 92, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Animation""}]","[{""name"": ""Actor 27"", ""character"": ""Character 98""}, {""name"": ""Actor 38"", ""character"": ""Character 98""}, {""name"": ""Actor 66"", ""character"": ""Character 84""}, {""name"": ""Actor 51"", ""character"": ""Character 10""}, {""name"": ""Actor 45"", ""character"": ""Character 23""}, {""name"": ""Actor 40"", ""character"": ""Character 99""}]",285098134.08031225
70,Mock Movie 70,33267366.23266071,"[{""id"": 66, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Horror""}, {""id"": 70, ""name"": ""Fantasy""}, {""id"": 66, ""name"": ""Adventure""}]","[{""name"": ""Actor 71"", ""character"": ""Character 58""}, {""name"": ""Actor 15"", ""character"": ""Character 5""}, {""name"": ""Actor 91"", ""character"": ""Character 8""}, {""name"": ""Actor 130"", ""character"": ""Character 48""}, {""name"": ""Actor 19"", ""character"": ""Character 37""}, {""name"": ""Actor 80"", ""character"": ""Character 10""}, {""name"": ""Actor 119"", ""character"": ""Character 83""}]",64891341.67107934
71,Mock Movie 71,50554156.98167644,"[{""id"": 83, ""name"": ""Thriller""}, {""id"": 93, ""name"": ""Fantasy""}, {""id"": 34, ""name"": ""Action""}, {""id"": 51, ""name"": ""Drama""}]","[{""name"": ""Actor 129"", ""character"": ""Character 32""}, {""name"": ""Actor 39"", ""character"": ""Character 91""}, {""name"": ""Actor 16"", ""character"": ""Character 57""}, {""name"": ""Actor 116"", ""character"": ""Character 57""}, {""name"": ""Actor 27"", ""character"": ""Character 68""}, {""name"": ""Actor 88"", ""character"": ""Character 67""}, {""name"": ""Actor 22"", ""character"": ""Character 79""}, {""name"": ""Actor 130"", ""character"": ""Character 21""}, {""name"": ""Actor 45"", ""character"": ""Character 47""}, {""name"": ""Actor 11"", ""character"": ""Character 48""}]",190079610.64229494
72,Mock Movie 72,79998798.50802572,"[{""id"": 18, ""name"": ""Animation""}, {""id"": 52, ""name"": ""Action""}, {""id"": 22, ""name"": ""Horror""}]","[{""name"": ""Actor 73"", ""character"": ""Character 17""}, {""name"": ""Actor 65"", ""character"": ""Character 77""}, {""name"": ""Actor 39"", ""character"": ""Character 91""}, {""name"": ""Actor 86"", ""character"": ""Character 11""}, {""name"": ""Actor 21"", ""character"": ""Character 40""}, {""name"": ""Actor 37"", ""character"": ""Character 72""}, {""name"": ""Actor 90"", ""character"": ""Character 49""}, {""name"": ""Actor 80"", ""character"": ""Character 83""}, {""name"": ""Actor 101"", ""character"": ""Character 43""}]",208238685.86284602
73,Mock Movie 73,66317656.1440371,"[{""id"": 75, ""name"": ""Romance""}]","[{""name"": ""Actor 5"", ""character"": ""Character 29""}, {""name"": ""Actor 93"", ""character"": ""Character 18""}, {""name"": ""Actor 80"", ""character"": ""Character 20""}, {""name"": ""Actor 47"", ""character"": ""Character 10""}, {""name"": ""Actor 55"", ""character"": ""Character 38""}, {""name"": ""Actor 88"", ""character"": ""Character 13""}, {""name"": ""Actor 125"", ""character"": ""Character 65""}, {""name"": ""Actor 50"", ""character"": ""Character 99""}]",269728638.3289369
74,Mock Movie 74,89097800.88276348,"[{""id"": 89, ""name"": ""Horror""}]","[{""name"": ""Actor 97"", ""character"": ""Character 93""}, {""name"": ""Actor 40"", ""character"": ""Character 57""}, {""name"": ""Actor 42"", ""character"": ""Character 6""}, {""name"": ""Actor 47"", ""character"": ""Character 53""}, {""name"": ""Actor 43"", ""character"": ""Character 47""}]",321412556.3455341
75,Mock Movie 75,1000000.0,"[{""id"": 78, ""name"": ""Animation""}, {""id"": 40, ""name"": ""Science Fiction""}, {""id"": 49, ""name"": ""Thriller""}, {""id"": 70, ""name"": ""Adventure""}]","[{""name"": ""Actor 95"", ""character"": ""Character 65""}, {""name"": ""Actor 147"", ""character"": ""Character 68""}, {""name"": ""Actor 113"", ""character"": ""Character 54""}, {""name"": ""Actor 119"", ""character"": ""Character 21""}, {""name"": ""Actor 73"", ""character"": ""Character 26""}, {""name"": ""Actor 98"", ""character"": ""Character 78""}]",3635943.799484082
76,Mock Movie 76,5331228.62042591,"[{""id"": 76, ""name"": ""Horror""}, {""id"": 25, ""name"": ""Fantasy""}, {""id"": 46, ""name"": ""Adventure""}, {""id"": 20, ""name"": ""Animation""}]","[{""name"": ""Actor 70"", ""character"": ""Character 12""}, {""name"": ""Actor 116"", ""character"": ""Character 29""}, {""name"": ""Actor 132"", ""character"": ""Character 58""}, {""name"": ""Actor 38"", ""character"": ""Character 45""}, {""name"": ""Actor 112"", ""character"": ""Character 4""}]",7223524.430814057
77,Mock Movie 77,20179579.463902984,"[{""id"": 57, ""name"": ""Drama""}, {""id"": 38, ""name"": ""Romance""}, {""id"": 13, ""name"": ""Adventure""}]","[{""name"": ""Actor 26"", ""character"": ""Character 79""}, {""name"": ""Actor 86"", ""character"": ""Character 1""}, {""name"": ""Actor 38"", ""character"": ""Character 11""}, {""name"": ""Actor 36"", ""character"": ""Character 3""}, {""name"": ""Actor 10"", ""character"": ""Character 33""}, {""name"": ""Actor 74"", ""character"": ""Character 28""}, {""name"": ""Actor 121"", ""character"": ""Character 20""}, {""name"": ""Actor 115"", ""character"": ""Character 71""}]",71544543.48963511
78,Mock Movie 78,1000000.0,"[{""id"": 25, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Science Fiction""}, {""id"": 40, ""name"": ""Drama""}, {""id"": 63, ""name"": ""Comedy""}]","[{""name"": ""Actor 17"", ""character"": ""Character 55""}, {""name"": ""Actor 29"", ""character"": ""Character 1""}, {""name"": ""Actor 128"", ""character"": ""Character 79""}, {""name"": ""Actor 138"", ""character"": ""Character 46""}, {""name"": ""Actor 5"", ""character"": ""Character 31""}, {""name"": ""Actor 132"", ""character"": ""Character 74""}, {""name"": ""Actor 148"", ""character"": ""Character 54""}, {""name"": ""Actor 62"", ""character"": ""Character 24""}, {""name"": ""Actor 37"", ""character"": ""Character 86""}, {""name"": ""Actor 75"", ""character"": ""Character 86""}]",4251656.603555909
79,Mock Movie 79,42399704.11821096,"[{""id"": 79, ""name"": ""Fantasy""}]","[{""name"": ""Actor 100"", ""character"": ""Character 82""}, {""name"": ""Actor 121"", ""character"": ""Character 50""}, {""name"": ""Actor 12"", ""character"": ""Character 48""}]",8321333.834592481
80,Mock Movie 80,7820151.801816888,"[{""id"": 40, ""name"": ""Horror""}]","[{""name"": ""Actor 149"", ""character"": ""Character 46""}, {""name"": ""Actor 86"", ""character"": ""Character 70""}, {""name"": ""Actor 35"", ""character"": ""Character 44""}, {""name"": ""Actor 12"", ""character"": ""Character 83""}]",38002606.0374568
81,Mock Movie 81,94247704.17561388,"[{""id"": 68, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Comedy""}, {""id"": 47, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Action""}]","[{""name"": ""Actor 52"", ""character"": ""Character 40""}, {""name"": ""Actor 11"", ""character"": ""Character 66""}, {""name"": ""Actor 81"", ""character"": ""Character 51""}]",218897793.91103122
82,Mock Movie 82,12586134.768231701,"[{""id"": 55, ""name"": ""Action""}, {""id"": 16, ""name"": ""Drama""}, {""id"": 93, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 70"", ""character"": ""Character 24""}, {""name"": ""Actor 32"", ""character"": ""Character 64""}, {""name"": ""Actor 95"", ""character"": ""Character 89""}, {""name"": ""Actor 112"", ""character"": ""Character 64""}, {""name"": ""Actor 103"", ""character"": ""Character 48""}, {""name"": ""Actor 113"", ""character"": ""Character 67""}, {""name"": ""Actor 99"", ""character"": ""Character 35""}, {""name"": ""Actor 87"", ""character"": ""Character 11""}]",70656493.30940218
83,Mock Movie 83,28727846.932801355,"[{""id"": 51, ""name"": ""Fantasy""}, {""id"": 23, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 84"", ""character"": ""Character 78""}, {""name"": ""Actor 76"", ""character"": ""Character 92""}, {""name"": ""Actor 79"", ""character"": ""Character 55""}, {""name"": ""Actor 115"", ""character"": ""Character 22""}]",141740023.5702788
